80.0,19.0,335.0,0.67351186,0.461521,0.2517986,0.4562584,10.0,30.095667,3.579256,1.4172525,0.10517105,9365.095,408.04413,127.27922
336.0,8.0,26.0,0.8250816,0.65613425,0.39422277,0.5520668,10.0,26.323328,8.711996,0.0,0.1046834,4276.868,1290.3488,1730.9246
13.0,5.0,79.0,0.31011552,0.22560577,0.07387748,0.2763741,30.0,26.104895,10.011616,0.0,0.053987104,1170.3845,67.08204,90.0
326.0,13.0,245.0,0.3588982,0.20801824,0.032205123,0.2292486,20.0,27.594223,5.692454,1.2086055,0.0752236,4636.723,680.14703,1423.0249
91.0,22.0,354.0,0.56990474,0.3722029,0.1889272,0.362349,10.0,29.321945,3.2674217,1.4445516,0.092908464,1210.8262,408.04413,573.1492
12.0,2.0,32.0,0.6773547,0.5666823,0.36393264,0.6001598,30.0,30.095667,3.579256,1.5575,0.10517105,10729.311,84.85281,30.0
273.0,21.0,0.0,0.72411376,0.46933892,0.21164285,0.39999226,10.0,28.290949,4.9143434,1.2036264,0.092519365,5167.4077,792.5907,2370.19
399.0,19.0,312.0,0.753763,0.5320297,0.26962838,0.3873924,10.0,27.002405,3.4355767,1.6874685,0.1134394,7475.8413,2412.3433,2812.33
139.0,9.0,203.0,0.53962034,0.33211678,0.12135173,0.32424504,30.0,28.290949,4.9143434,1.3242773,0.092519365,5180.3667,94.86833,240.0
187.0,16.0,338.0,0.731924,0.49708685,0.25775945,0.44846162,10.0,30.095667,3.579256,1.4172525,0.10517105,10266.007,782.30426,792.0227
22.0,3.0,111.0,0.29621667,0.19382298,0.10682817,0.18802531,40.0,30.065668,3.8014731,1.3991412,0.121629395,11627.815,42.426407,0.0
311.0,9.0,71.0,0.75938636,0.5200558,0.26907396,0.37094736,10.0,28.290949,4.9143434,1.2036264,0.092519365,4440.4053,1371.1674,632.8507
65.0,6.0,99.0,0.412042,0.32329315,0.18354882,0.32550186,10.0,30.065668,3.8014731,1.6062163,0.121629395,13272.245,201.24612,174.92856
137.0,4.0,285.0,0.6033058,0.3884913,0.1686747,0.3464971,10.0,29.876532,3.6942215,1.764577,0.11131684,4695.5513,597.7458,426.38013
341.0,16.0,306.0,0.7102902,0.53765863,0.30475038,0.49070358,10.0,30.095667,3.579256,1.4172525,0.10517105,8896.303,2361.6309,517.8803
59.0,2.0,128.0,0.49381816,0.32260138,0.10907125,0.32592,40.0,29.311935,3.8002822,1.8422124,0.12349001,886.3972,371.0795,0.0
265.0,12.0,215.0,0.8124735,0.5636896,0.29572338,0.3854825,10.0,29.259516,4.561995,1.4902265,0.09632087,3054.9958,371.0795,1963.7974
450.0,15.0,260.0,0.71692663,0.42031065,0.19441372,0.45442894,10.0,25.152441,9.096121,1.0417506,0.09858028,5554.5386,324.4996,3434.3123
346.0,20.0,278.0,0.44169185,0.14601345,-0.010574325,0.25940382,10.0,27.786087,3.879584,1.7504548,0.110621214,1531.176,381.83768,241.86774
337.0,28.0,281.0,0.75705326,0.5451413,0.33240885,0.5233692,10.0,28.712439,4.187401,1.6135042,0.102149405,3495.483,1548.7091,2010.2239
