id,Label,elevation,slope,aspect,ndvi_before,nbr_before,ndmi_before,evi_before,land_cover,temperature,wind_speed,precipitation,soil_moisture,distance_to_water,distance_to_builtup,distance_to_cropland,ndvi_after,nbr_after,dnbr,longitude,latitude
1_378_0,1,168.0,13.0,314.0,0.623997,0.2369034,0.028557613,0.30610335,20.0,28.712439,4.187401,1.3989322,0.102149405,1299.7307,152.97058,417.85165,0.57080567,0.16786471,0.06903869,27.103620171721786,38.22403317078337
1_379_0,1,261.0,2.0,33.0,0.28304964,0.19708505,0.057862367,0.20095678,30.0,27.087336,3.1778548,5.3940806,0.12977672,29739.383,450.0,108.16654,0.22194888,0.15650944,0.040575612,27.532925046002504,38.50430753942866
1_37_0,1,131.0,30.0,178.0,0.75600195,0.47045952,0.23913793,0.4414794,10.0,27.065668,7.904691,0.0,0.106678724,1588.5842,189.73666,920.2717,0.68929255,0.36747065,0.10298885,26.67458479202631,38.297066203382286
1_380_0,1,629.0,21.0,208.0,0.7024528,0.4961131,0.2623733,0.35647243,10.0,30.02445,3.3748066,1.5220268,0.119394936,11463.0625,268.32816,161.55495,0.6181966,0.42744538,0.0686677,27.394674323776513,37.81547937956581
1_392_0,1,247.0,10.0,259.0,0.6730038,0.42533204,0.19305857,0.3483566,10.0,26.732214,3.6469858,1.3789132,0.12120175,3420.0,442.9447,845.34015,0.63217074,0.37618512,0.049146943,27.26612540661901,38.4873293805588
1_399_0,1,326.0,13.0,328.0,0.53529936,0.29302558,0.09636246,0.32222778,10.0,29.3936,3.508863,1.2744759,0.1005764,7988.116,152.97058,295.46573,0.45522988,0.24585633,0.047169246,27.438062951999484,37.949148693842794
1_400_0,1,223.0,11.0,125.0,0.79979014,0.62670714,0.37767068,0.66071427,30.0,30.02445,3.3748066,1.7892023,0.119394936,10474.297,785.1751,510.0,0.28,0.21307549,0.41363165,27.387397969975126,37.750531184523965
1_402_0,1,547.0,20.0,3.0,0.6649309,0.4666245,0.20918101,0.35911015,10.0,26.732214,3.6469858,4.881633,0.12120175,6977.1772,1355.3229,212.13203,0.62941176,0.437794,0.028830515,27.3202938182514,38.549582629748286
1_409_0,1,180.0,17.0,188.0,0.6975529,0.44963604,0.20751025,0.45224428,20.0,29.159552,5.1484237,1.3322543,0.08643993,2531.4028,120.0,3273.301,0.58146024,0.28198043,0.16765563,27.04945176008937,38.14022035477501
1_410_0,1,14.0,2.0,90.0,0.8591606,0.69686925,0.44874215,0.72533387,40.0,29.121475,3.3592346,1.7224824,0.11751095,6685.6265,1032.279,0.0,0.06303418,-0.052042406,0.7489117,27.45342414335792,38.15153912735492
1_416_0,1,169.0,27.0,53.0,0.6707563,0.4640565,0.20528403,0.35973838,10.0,29.793045,3.8518844,1.5538201,0.10335485,1884.0382,1288.6039,966.0745,0.60715604,0.39490956,0.06914693,27.258040569061933,37.99442378416242
1_422_0,1,289.0,5.0,180.0,0.3284133,0.067118354,-0.077767596,0.22407655,20.0,30.065668,3.8014731,1.6347646,0.121629395,12543.588,636.3961,408.04413,0.2754222,0.040951937,0.02616642,27.26989833081231,38.12351169049039
1_425_0,1,71.0,13.0,282.0,0.8237288,0.58702064,0.3216869,0.41554248,10.0,29.159552,5.1484237,1.2125137,0.08643993,902.4965,420.0,606.71246,0.8449124,0.5384868,0.048533853,26.986120532558942,38.0814705351936
1_427_0,1,77.0,0.0,0.0,0.24666071,0.09000311,-0.019607842,0.20674726,30.0,29.29162,3.7120216,1.4155273,0.12569118,15310.819,30.0,30.0,0.12077543,0.01704678,0.07295632,27.31598190488765,38.230770535414266
1_429_0,1,177.0,25.0,274.0,0.79323673,0.6059994,0.35672516,0.46932164,10.0,29.259516,4.561995,1.5618181,0.09632087,394.58838,2752.8167,3968.4001,0.7604285,0.5637255,0.042273935,27.066968908129695,38.10788100454671
1_430_0,1,269.0,1.0,180.0,0.5756677,0.44358858,0.22562031,0.40638202,10.0,27.712631,3.6073084,1.6948999,0.122485556,14704.897,685.41956,67.08204,0.25838867,0.22519217,0.21839641,27.432673060294775,38.33587342365625
1_434_0,1,311.0,13.0,226.0,0.7520386,0.5264608,0.26935136,0.43378514,10.0,26.323328,8.711996,0.0,0.1046834,2323.9836,1359.3013,664.0783,0.72760946,0.46662858,0.059832238,26.560588582471524,38.26742179900634
1_43_0,1,346.0,18.0,299.0,0.64632946,0.4628772,0.24364024,0.43380812,10.0,29.3936,3.508863,1.5001569,0.1005764,11253.999,967.47095,966.0745,0.42957994,0.32540637,0.13747083,27.40841854762354,37.89255483094327
1_449_0,1,378.0,4.0,147.0,0.4441216,0.24429464,0.10453882,0.3177624,40.0,28.623755,3.6677933,1.4991127,0.1269807,12356.978,256.3201,0.0,0.32406095,0.19640402,0.047890622,27.341314395899815,38.29787468713799
1_44_0,1,615.0,4.0,255.0,0.52835727,0.31323862,0.09125015,0.3092047,20.0,28.990576,3.9539373,1.2365004,0.09462786,6418.598,1465.401,1626.9296,0.40864587,0.18921667,0.12402196,27.108471074256016,38.52613660083276
1_450_0,1,305.0,7.0,351.0,0.6529272,0.3871951,0.16071425,0.4156068,20.0,26.323328,8.711996,0.0,0.1046834,2695.3293,1652.1804,2028.7188,0.51533574,0.24452513,0.14266998,26.618260423712,38.33937685326431
1_451_0,1,112.0,14.0,305.0,0.7621815,0.48810872,0.24314097,0.3448764,10.0,28.963984,6.241103,1.2925811,0.08765777,3405.2312,342.0526,381.83768,0.26229507,0.09219854,0.39591017,26.930604648000354,38.14426277355355
1_452_0,1,715.0,34.0,250.0,0.6602138,0.44335595,0.233974,0.42675182,10.0,29.560339,3.5409033,1.1706274,0.091914095,7735.406,3253.9976,1842.0098,0.6402939,0.39560044,0.047755487,27.392787861679864,38.044280282431046
1_453_0,1,378.0,20.0,268.0,0.7012639,0.4728117,0.23183583,0.3610443,10.0,28.990576,3.9539373,0.82140887,0.09462786,8379.94,1600.9996,1336.6002,0.70963705,0.41334713,0.059464578,27.09553533416471,38.54661818931069
1_458_0,1,862.0,9.0,264.0,0.5160021,0.22462384,0.02292239,0.34353277,30.0,26.514551,3.3673291,3.2942584,0.12678504,12139.181,1514.6287,872.0665,0.3505093,0.113636345,0.1109875,27.373384251542888,38.53772486799791
1_459_0,1,312.0,26.0,73.0,0.74007934,0.4782975,0.22088169,0.42676532,10.0,27.594223,5.692454,1.2244343,0.0752236,7477.165,1555.9563,1063.2028,0.6738797,0.40845877,0.06983874,26.919285875420456,38.302456095087
1_461_0,1,91.0,14.0,302.0,0.7910448,0.53216565,0.30854186,0.4182771,10.0,29.321945,3.2674217,1.6211625,0.092908464,5640.0796,391.15213,360.0,0.66728055,0.38008133,0.15208432,27.528882627223965,38.03080555316926
1_470_0,1,114.0,6.0,128.0,0.7151636,0.39108765,0.16085628,0.38179502,10.0,27.065668,7.904691,0.0,0.106678724,5299.396,1214.9073,241.86774,0.65738606,0.33628824,0.054799404,26.71231403395933,38.26849977734729
1_471_0,1,144.0,11.0,59.0,0.7832215,0.55108,0.28419527,0.4463569,10.0,29.53804,4.159231,1.6023039,0.12302581,8735.153,228.47319,468.615,0.7839239,0.47724018,0.07383984,27.245374323555836,38.065570354664686
1_472_0,1,163.0,20.0,136.0,0.77555054,0.59054124,0.32973886,0.49748272,10.0,26.323328,8.711996,0.0,0.1046834,5011.0776,379.47333,1179.5762,0.6692939,0.42947656,0.16106467,26.609097607813993,38.28089652826813
1_475_0,1,268.0,9.0,71.0,0.60605127,0.3754627,0.16453998,0.36832035,20.0,29.793045,3.8518844,1.4460604,0.10335485,3510.0,1492.1796,540.8327,0.52872473,0.26482108,0.11064165,27.259388041988103,38.01032396469134
1_477_0,1,57.0,20.0,173.0,0.44621694,0.21477793,-0.0034547856,0.32626808,20.0,26.104895,10.011616,0.0,0.053987104,402.49225,295.46573,960.4686,0.33360937,0.08414677,0.13063116,26.39862233674478,38.25879797227879
1_478_0,1,32.0,4.0,162.0,0.34814817,0.18954247,0.029835384,0.231182,30.0,27.582819,6.863036,1.1677511,0.07605974,4914.2344,241.86774,84.85281,0.24006,0.11060719,0.07893528,26.792084431189124,38.25259959681837
1_481_0,1,232.0,15.0,322.0,0.7317149,0.51072496,0.26858184,0.44123718,10.0,28.963984,6.241103,1.2821177,0.08765777,3604.622,2642.7258,1965.6296,0.17933388,-0.28832775,0.7990527,26.880748149731716,38.114618369177606
1_482_0,1,360.0,23.0,137.0,0.5749386,0.39521146,0.18640931,0.31229147,10.0,27.712631,3.6073084,1.7101915,0.122485556,14632.529,256.3201,647.611,0.47317576,0.3366724,0.058539055,27.36934183276435,38.31566132976356
1_487_0,1,387.0,3.0,308.0,0.7871769,0.58076006,0.32867485,0.45004416,10.0,25.961014,9.197209,0.0,0.12506151,5356.1553,2995.797,1851.513,0.7486188,0.51073986,0.07002025,26.553851217840645,38.241011329653226
1_489_0,1,177.0,10.0,0.0,0.61817706,0.465815,0.23549353,0.42899087,10.0,28.503159,3.7286496,1.8749548,0.09781829,6393.661,182.48288,361.24783,0.49881086,0.3676756,0.09813941,27.155632626672315,38.352043098770395
1_493_0,1,356.0,21.0,192.0,0.61816984,0.44843844,0.22015387,0.36649624,10.0,29.121475,3.3592346,1.5647146,0.11751095,5251.371,1050.0,948.6833,0.5657747,0.38964733,0.058791116,27.519180822155477,38.22672811663573
1_495_0,1,357.0,19.0,111.0,0.76005906,0.5100554,0.25358224,0.40332216,10.0,28.290949,4.9143434,1.2036264,0.092519365,5197.6245,1148.2595,3600.5,0.7505112,0.4896377,0.02041771,27.028700677026222,38.15531205154822
1_501_0,1,300.0,6.0,65.0,0.7862852,0.577559,0.3026538,0.3750527,10.0,25.961014,9.197209,0.0,0.12506151,1472.7526,1265.7014,1082.0813,0.78482103,0.5406663,0.0368927,26.61529598327442,38.18549544509464
1_503_0,1,703.0,18.0,87.0,0.67070955,0.45940936,0.21459275,0.41916168,20.0,26.578323,3.5659773,4.314988,0.11990992,17977.236,408.04413,1697.0563,0.55279124,0.36716974,0.0922396,27.392518367094624,38.41753028298271
1_504_0,1,69.0,3.0,232.0,0.4188615,0.1485557,-0.021675443,0.2578272,30.0,25.60224,9.884448,0.0,0.13635714,2793.2239,402.49225,792.0227,0.12574205,-0.29534963,0.44390532,26.470307896417523,38.228075589561904
1_506_0,1,27.0,15.0,128.0,0.5634471,0.2658322,0.048665296,0.34423745,30.0,29.962683,3.3138762,1.692344,0.09504954,4552.593,391.15213,67.08204,0.41654375,0.17517518,0.090656996,27.484416020660035,38.070960246369395
1_507_0,1,173.0,6.0,232.0,0.75104165,0.5464581,0.29940736,0.41728562,10.0,26.732214,3.6469858,1.3789132,0.12120175,6150.2925,240.0,647.611,0.7170664,0.46980062,0.07665751,27.27555771710226,38.46361385705804
1_511_0,1,563.0,9.0,164.0,0.7296265,0.5331076,0.28569174,0.35060883,10.0,29.159552,5.1484237,1.3322543,0.08643993,4794.4653,1802.2485,3910.831,0.6622881,0.4939071,0.039200507,27.00148172391738,38.115157358348085
1_512_0,1,304.0,6.0,168.0,0.6925505,0.35781208,0.15138498,0.39780968,10.0,28.623755,3.6677933,1.515519,0.1269807,8543.629,94.86833,152.97058,0.64780265,0.27017713,0.08763497,27.308436056501023,38.308923965132664
1_513_0,1,138.0,7.0,263.0,0.53578836,0.36200553,0.118202396,0.35241538,30.0,28.132156,5.962638,1.2299945,0.107951485,1259.2855,1033.1505,1337.9462,0.24838832,0.0955075,0.26649803,26.85056475618532,38.23211800834044
1_516_0,1,748.0,32.0,143.0,0.4311882,0.21149476,0.058908593,0.3515322,20.0,26.578323,3.5659773,1.8974668,0.11990992,20220.668,553.17267,1612.2035,0.36629266,0.15456791,0.056926854,27.41812035269203,38.389772340703416
1_518_0,1,229.0,14.0,243.0,0.53485614,0.2886675,0.09641875,0.32797325,20.0,29.793045,3.8518844,1.4613804,0.10335485,2207.8044,1293.1357,1508.6749,0.46752688,0.23384765,0.05481986,27.340236417558856,38.0100544701061
1_520_0,1,62.0,16.0,93.0,0.60992396,0.34410918,0.12181473,0.3890342,20.0,25.60224,9.884448,0.0,0.13635714,937.70996,713.09186,845.34015,0.5751252,0.30950728,0.03460189,26.519086416345203,38.19600573391884
1_522_0,1,371.0,1.0,180.0,0.6563449,0.43995777,0.21595721,0.39984465,10.0,25.961014,9.197209,0.0,0.12506151,3505.3816,3533.893,3210.5608,0.62521243,0.42004952,0.01990826,26.604516199864975,38.215678838641054
1_523_0,1,221.0,11.0,348.0,0.1272055,0.13419649,0.013930319,0.10056896,30.0,28.623755,3.6677933,1.5341239,0.1269807,8978.475,391.15213,123.69317,0.09522753,0.10492631,0.029270183,27.26882035247135,38.27038623944394
1_524_0,1,349.0,20.0,90.0,0.66150475,0.4232882,0.1900067,0.39196602,20.0,27.786087,3.879584,1.5036321,0.110621214,2441.823,450.9989,632.8507,0.579,0.31237012,0.11091807,27.22731818634503,38.503229561087714
1_525_0,1,183.0,7.0,9.0,0.5475687,0.34620693,0.13137558,0.34890378,30.0,28.132156,5.962638,1.2299945,0.107951485,2093.3467,1470.9181,1674.0968,0.35186267,0.18327712,0.16292982,26.85972757208333,38.23723840545992
1_526_0,1,305.0,11.0,155.0,0.34900907,0.07942481,-0.08153231,0.19286099,20.0,28.712439,4.187401,1.6135042,0.102149405,4857.036,2753.634,2772.526,0.303763,0.04264308,0.03678173,27.068046886470654,38.194658260992654
1_528_0,1,140.0,25.0,117.0,0.5431165,0.2859304,0.11183778,0.3358907,20.0,29.793045,3.8518844,1.4613804,0.10335485,2520.714,284.60498,1261.4277,0.4785935,0.24150708,0.044423323,27.304932626892963,38.01490537264034
1_543_0,1,396.0,19.0,323.0,0.71998465,0.5794294,0.31264636,0.3773016,10.0,29.53804,4.159231,1.5521958,0.12302581,1642.3458,807.21747,1740.2585,0.6479592,0.51179117,0.06763819,27.163447969644153,38.06260591422709
1_555_0,1,256.0,7.0,147.0,0.45901844,0.28185076,0.11350127,0.30129182,10.0,26.514551,3.3673291,4.9995265,0.12678504,13179.7,939.14856,42.426407,0.3022962,0.16795768,0.11389309,27.377696164906638,38.478436059246015
1_558_0,1,432.0,15.0,322.0,0.7260597,0.539916,0.28709394,0.37154564,10.0,29.3936,3.508863,1.1390549,0.1005764,9123.404,1044.8445,900.0,0.707734,0.48459587,0.055320073,27.389014937486564,37.90225663601176
1_559_0,1,306.0,15.0,65.0,0.79523456,0.59616023,0.34280145,0.41520876,10.0,27.3476,3.7124271,1.6218368,0.118106045,9705.359,408.04413,722.49567,0.7920561,0.53913045,0.057029743,27.312478475279562,38.44421024692106
1_55_0,1,455.0,22.0,108.0,0.53454375,0.3989682,0.20317988,0.37674078,30.0,27.594223,5.692454,1.2244343,0.0752236,7350.9795,331.36084,283.01944,0.27027962,0.18773533,0.21123286,26.929257175074184,38.31754779186021
1_561_0,1,6.0,4.0,285.0,0.027909538,0.070788324,0.016139599,0.055690058,40.0,26.104895,10.011616,0.0,0.053987104,1609.969,42.426407,0.0,0.009729932,0.06375188,0.0070364457,26.384608618312512,38.28493894704667
1_564_0,1,666.0,23.0,157.0,0.82476443,0.6287443,0.37733966,0.47711495,10.0,29.321945,3.2674217,1.6616362,0.092908464,7922.7837,2066.5188,445.98206,0.8379545,0.6094795,0.019264787,27.540470894389102,37.99577125708859
1_566_0,1,246.0,14.0,330.0,0.41148221,0.19807301,0.028798716,0.34546587,30.0,25.60224,9.884448,0.0,0.13635714,1397.1758,1913.6614,2160.2083,0.38200086,0.14515986,0.052913163,26.53471710228888,38.18603443426511
1_576_0,1,82.0,23.0,118.0,0.81536555,0.6327668,0.35616758,0.48865622,10.0,29.793045,3.8518844,1.4613804,0.10335485,1925.8505,408.04413,1006.2306,0.8076429,0.5677482,0.065018594,27.304124143137273,38.009515480935626
1_579_0,1,340.0,18.0,66.0,0.7859504,0.57967836,0.32821143,0.38879806,10.0,27.712631,3.6073084,1.6033729,0.122485556,5659.832,807.21747,771.2976,0.7775387,0.54113036,0.03854799,27.442105370778023,38.25017414555124
1_57_0,1,178.0,5.0,180.0,0.6278075,0.44891047,0.24098566,0.4423882,10.0,27.087336,3.1778548,2.3009675,0.12977672,27976.025,123.69317,152.97058,0.4096827,0.3061917,0.14271876,27.517833349229306,38.457684976182854
1_582_0,1,150.0,16.0,356.0,0.62113863,0.37863657,0.17462078,0.42388237,10.0,29.560339,3.5409033,1.206589,0.091914095,3958.4087,1513.4398,778.26733,0.5448881,0.3298897,0.048746854,27.444800316630364,37.98553046284964
1_586_0,1,196.0,3.0,128.0,0.17644954,0.13589633,0.043243658,0.14139849,30.0,26.30217,3.420451,2.0604038,0.12253618,21692.904,453.9824,308.8689,0.12424867,0.09170861,0.04418771,27.51055699542792,38.401630102453794
1_58_0,1,0.0,1.0,0.0,0.49928388,0.28284314,0.083868295,0.30765703,10.0,29.793045,3.8518844,1.3225133,0.10335485,150.0,300.0,300.0,0.382485,0.18752678,0.09531636,27.31921583991047,37.95480808013275
1_593_0,1,757.0,22.0,45.0,0.43605152,0.3228782,0.122316636,0.27365777,10.0,26.578323,3.5659773,1.866452,0.11990992,16615.775,94.86833,2020.7177,0.3629301,0.2703996,0.052478623,27.387667464560366,38.377645084367806
1_596_0,1,421.0,13.0,321.0,0.5234969,0.39014426,0.18633826,0.31215525,10.0,27.594223,5.692454,1.2188132,0.0752236,6461.78,540.8327,607.4537,0.45979324,0.36566362,0.024480637,26.913087499960028,38.286016925387614
1_599_0,1,714.0,4.0,242.0,0.63894874,0.30587023,0.07004221,0.2997534,10.0,26.732214,3.6469858,4.881633,0.12120175,5312.9653,416.77332,342.0526,0.6099603,0.26401386,0.041856397,27.308705551086263,38.53961133009456
1_600_0,1,52.0,5.0,90.0,0.40484613,0.28486052,0.13207546,0.2599559,10.0,29.228653,3.5749378,1.6769843,0.118186,5982.65,755.3807,123.69317,0.35308522,0.24361427,0.041246254,27.429708619857166,38.17794959670803
1_601_0,1,513.0,15.0,93.0,0.45558086,0.30408165,0.12313251,0.31668398,10.0,28.990576,3.9539373,1.2365004,0.09462786,5418.053,494.77267,937.23,0.38247532,0.22027496,0.08380669,27.123562771029242,38.53502992214554
1_60_0,1,607.0,8.0,62.0,0.7571699,0.49900645,0.27792484,0.47924,10.0,30.065668,3.8014731,1.3991412,0.121629395,11200.893,2534.423,2151.023,0.7257924,0.4607433,0.038263153,27.309244540256742,38.09683172655204
1_610_0,1,652.0,14.0,255.0,0.7116085,0.4894677,0.25257143,0.5091437,10.0,25.961014,9.197209,0.0,0.12506151,5537.0117,5103.1753,2375.3105,0.6942626,0.47107995,0.018387781,26.57918370885281,38.193041293481244
1_615_0,1,297.0,9.0,119.0,0.4331066,0.26691392,0.109355845,0.3128327,10.0,27.712631,3.6073084,1.7101915,0.122485556,15405.664,510.0,123.69317,0.34424168,0.21628547,0.050628446,27.388206453730845,38.319164759371624
1_61_0,1,172.0,12.0,270.0,0.60066974,0.42261904,0.22381055,0.40148097,20.0,29.793045,3.8518844,1.4460604,0.10335485,6914.658,1148.6514,1041.3933,0.53125435,0.33785418,0.084764846,27.27636620085798,38.04778371203912
1_623_0,1,66.0,7.0,263.0,0.6894714,0.4417404,0.19231549,0.43032306,10.0,28.033585,6.629438,1.1935197,0.12310767,721.2489,429.53464,764.8529,0.6101593,0.31218615,0.12955426,26.77402829397832,38.21864327907865
1_624_0,1,520.0,10.0,291.0,0.61846465,0.3855895,0.1465221,0.2529889,10.0,27.002405,3.4355767,1.6874685,0.1134394,5366.563,1279.1404,2412.9028,0.5724068,0.34344527,0.04214423,27.495195804069482,38.253408080574076
1_629_0,1,413.0,12.0,274.0,0.5507598,0.36112982,0.15944245,0.37058362,10.0,27.786087,3.879584,1.3217146,0.110621214,834.0863,720.62476,1040.0962,0.30006552,0.097644605,0.2634852,27.166951399252213,38.511583893230025
1_633_0,1,23.0,2.0,52.0,0.23631105,0.31436482,0.19465996,0.2593887,40.0,27.065668,7.904691,0.0,0.106678724,3220.6365,90.0,0.0,0.052810166,0.046634406,0.2677304,26.71420049605598,38.28925086041045
1_634_0,1,129.0,11.0,66.0,0.5595506,0.22816332,0.017062696,0.3194941,30.0,25.80458,9.37214,0.0,0.09962424,4334.974,450.0,1200.0,0.16653469,-0.40551445,0.6336778,26.453599232132888,38.257181004767375
1_639_0,1,61.0,12.0,99.0,0.5542261,0.2416667,0.034510963,0.32668453,30.0,29.228653,3.5749378,1.6769843,0.118186,6057.326,510.8816,308.8689,0.28339002,0.08066661,0.16100009,27.444261327459913,38.162588405349595
1_63_0,1,120.0,19.0,101.0,0.67071426,0.4081878,0.16658354,0.36205897,10.0,29.121475,3.3592346,1.5577114,0.11751095,1395.8868,1231.097,913.89276,0.53047806,0.24450862,0.16367918,27.487110966512404,38.20166512020879
1_643_0,1,144.0,26.0,41.0,0.5421281,0.27457225,0.093920775,0.38890618,20.0,30.095667,3.579256,1.4568737,0.10517105,6948.0933,657.95135,579.39624,0.40204105,0.17180619,0.10276606,27.428091652345756,38.08066205143789
1_644_0,1,28.0,1.0,0.0,0.6630709,0.4502152,0.24001029,0.4638505,30.0,26.323328,8.711996,0.0,0.1046834,1476.1097,201.24612,182.48288,0.21902525,0.15479976,0.2954154,26.635777571752328,38.329405553610584
1_649_0,1,425.0,3.0,180.0,0.7665663,0.52238804,0.26845095,0.40733033,10.0,26.514551,3.3673291,3.2942584,0.12678504,12761.606,429.53464,305.94116,0.7663427,0.4852564,0.03713164,27.380121616173767,38.505924506940076
1_64_0,1,562.0,30.0,120.0,0.5846906,0.38669837,0.16387561,0.38079414,20.0,27.002405,3.4355767,1.6874685,0.1134394,8373.655,1592.2626,3021.5227,0.431931,0.25803488,0.12866348,27.46689887261971,38.28520844163191
1_650_0,1,305.0,12.0,152.0,0.68003565,0.4383823,0.18852459,0.3096214,10.0,28.290949,4.9143434,1.3171654,0.092519365,1815.9296,517.8803,547.4486,0.6268156,0.3997308,0.038651492,27.017112409861085,38.209749957765865
1_654_0,1,170.0,2.0,33.0,0.71317726,0.37432924,0.1761572,0.4764075,10.0,26.578323,3.5659773,4.393641,0.11990992,18823.297,283.01944,108.16654,0.6409196,0.32410678,0.050222453,27.41758136352155,38.44286277399488
1_657_0,1,0.0,1.0,0.0,0.1016043,0.046968114,-0.04796811,0.09246209,60.0,29.026373,4.6508985,1.218352,0.06946937,1398.4635,724.9828,617.7378,0.09231827,-0.037924767,0.084892884,26.981269630024713,38.470081727103704
1_659_0,1,271.0,9.0,222.0,0.77218485,0.5201935,0.26616028,0.358279,10.0,28.290949,4.9143434,1.2036264,0.092519365,3581.0752,967.47095,536.6563,0.71782947,0.4762086,0.043984942,27.028970171611462,38.19492775557789
1_65_0,1,132.0,30.0,2.0,0.20604245,0.013534978,-0.103015244,0.15615532,30.0,27.065668,7.904691,0.0,0.106678724,2219.3918,60.0,969.32965,0.15017612,-0.06132404,0.074859016,26.67188984617394,38.29167631167756
1_662_0,1,152.0,2.0,0.0,0.44668218,0.26253468,0.08801017,0.33109146,30.0,26.323328,8.711996,0.0,0.1046834,1325.4434,60.0,42.426407,0.32381582,0.1809058,0.08162887,26.552773239499686,38.28952035499568
1_667_0,1,187.0,5.0,346.0,0.2673583,0.04795424,-0.0629426,0.16587988,10.0,29.172134,3.6978068,1.5803306,0.12478447,4200.4287,804.9845,182.48288,0.2361362,0.031312745,0.016641492,27.18177360144017,38.323746167320635
1_669_0,1,100.0,17.0,261.0,0.7164502,0.579288,0.32803014,0.48942778,10.0,30.002497,4.1942806,1.5513697,0.09371034,2280.0,331.36084,1626.0996,0.66311735,0.5302172,0.04907086,27.236211507657828,38.00655104049803
1_673_0,1,91.0,7.0,32.0,0.23969327,0.16913392,-0.0110823205,0.1982244,40.0,29.53804,4.159231,1.6474948,0.12302581,2704.1636,90.0,0.0,0.13935146,0.121210136,0.047923777,27.163717464229364,38.139950860189785
1_677_0,1,294.0,9.0,164.0,0.44893917,0.15062337,0.014659284,0.28004235,30.0,27.087336,3.1778548,5.3940806,0.12977672,29244.385,577.0615,216.33308,0.31410944,0.10837102,0.042252354,27.528074143468245,38.537994362583134
1_678_0,1,270.0,14.0,117.0,0.7004795,0.4285714,0.17932974,0.36099917,10.0,28.854181,3.8694365,1.5512295,0.12256789,1611.3658,1290.0,499.2995,0.6579529,0.37098494,0.05758646,27.061579016424986,38.27469815280771
1_679_0,1,776.0,19.0,187.0,0.3864029,0.115603305,-0.037392344,0.22777335,10.0,27.786087,3.879584,1.3217146,0.110621214,2299.652,1050.0,1065.3169,0.1946746,-0.08122865,0.19683196,27.18231259061065,38.51104490405955
1_680_0,1,271.0,17.0,267.0,0.6453123,0.40867975,0.16507246,0.4452011,20.0,25.80458,9.37214,0.0,0.09962424,5883.825,1752.6266,1331.5404,0.5552271,0.30381888,0.10486087,26.513427030055254,38.315122340593085
1_686_0,1,78.0,10.0,101.0,0.40062553,0.15660952,-0.01813834,0.24049293,20.0,25.60224,9.884448,0.0,0.13635714,1080.0,510.8816,551.5433,0.097201444,-0.3379737,0.49458322,26.48890302279878,38.205438044402094
1_692_0,1,93.0,5.0,249.0,0.36408502,0.2662555,0.07784611,0.31059718,40.0,29.311935,3.8002822,1.8422124,0.12349001,2598.2495,324.4996,0.0,0.16796483,0.03769437,0.22856113,27.18339056895161,38.19411927182219
1_695_0,1,37.0,10.0,259.0,0.2533647,0.22848362,0.12160898,0.28593764,30.0,26.963556,9.842782,0.0,0.033910353,150.0,30.0,573.1492,0.16209123,0.21061927,0.017864337,26.285434610945714,38.348539669162335
1_696_0,1,211.0,17.0,227.0,0.7877429,0.55123216,0.27709556,0.40442023,10.0,28.132156,5.962638,1.2270529,0.107951485,2820.9573,1317.953,2580.6975,0.79209656,0.4908502,0.060381934,26.936803023460783,38.201395625623555
1_69_0,1,282.0,9.0,32.0,0.8533355,0.6483264,0.39943898,0.4983304,10.0,27.712631,3.6073084,1.6271383,0.122485556,14298.045,1188.6968,90.0,0.87330914,0.62646806,0.021858346,27.352094179309233,38.28116602285337
1_701_0,1,20.0,1.0,270.0,0.42846102,0.34454852,0.19328547,0.34325564,30.0,29.228653,3.5749378,1.6769843,0.118186,7301.781,375.89893,30.0,0.10662176,0.07705236,0.26749617,27.426205190249107,38.1633968891053
1_703_0,1,89.0,2.0,270.0,0.3552993,0.12655485,-0.0547683,0.2208455,30.0,25.80458,9.37214,0.0,0.09962424,3308.7158,108.16654,174.92856,0.12152532,-0.2320644,0.35861924,26.454138221303367,38.286016925387614
1_704_0,1,139.0,11.0,285.0,0.25837123,-0.0056620194,-0.15413117,0.15332657,30.0,28.132156,5.962638,1.3247457,0.107951485,3056.174,394.58838,408.04413,0.20594935,-0.06483118,0.059169166,26.930874142585594,38.16097143783818
1_706_0,1,32.0,7.0,33.0,0.39960796,0.14896551,-0.032426663,0.24523535,30.0,26.104895,10.011616,0.0,0.053987104,1021.7632,295.46573,547.4486,0.2780925,0.048184972,0.10078053,26.447131362087248,38.3377598857529
1_709_0,1,47.0,4.0,232.0,0.45490584,0.25981548,0.07545784,0.32418686,40.0,29.29162,3.7120216,1.7114879,0.12569118,14292.6,1462.6346,0.0,0.18862778,0.12568307,0.13413242,27.291996886801655,38.18657342343558
